Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
OTU_12032	5673	49.07456372289794	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_161178	subcluster_194162	IGVD
OTU_12270	5448	54.03817914831131	Hannibalviridae	Low-quality	Oscillibacter	virulent	cluster_330651	subcluster_399602	IGVD
OTU_12862	4848	48.98927392739274	Gokushoviridae	Complete	-	virulent	cluster_228728	subcluster_276189	IGVD
OTU_15201	2532	38.54660347551343	Anelloviridae	Medium-quality	-	virulent	cluster_336183	subcluster_406139	IGVD
OTU_337	81328	43.474572103088725	Viggaviridae	High-quality	Roseburia	virulent	cluster_433864	subcluster_523544	IGVD
OTU_999	52138	53.7650082473436	Ebbeviridae	High-quality	Faecalibacterium	virulent	cluster_408590	subcluster_493441	IGVD
OTU_1195	47385	45.95547114065632	Karlaviridae	High-quality	Parasutterella	temperate	cluster_550905	subcluster_663306	IGVD
OTU_2164	40264	43.75372541227896	Amandaviridae	Complete	Ruminococcus	temperate	cluster_64734	subcluster_78680	IGVD
OTU_2433	39181	58.72233990965009	Justinviridae	High-quality	Bifidobacterium	temperate	cluster_147845	subcluster_178390	IGVD
OTU_2620	38360	43.92857142857143	Jeppeviridae	High-quality	Anaerostipes	temperate	cluster_312044	subcluster_376956	IGVD
OTU_3280	34627	47.410979871198776	Karlaviridae	Medium-quality	Neisseria	temperate	cluster_500806	subcluster_602679	IGVD
OTU_3485	33656	61.75719039695745	Asgerviridae	Medium-quality	Flavonifractor	temperate	cluster_521928	subcluster_628402	IGVD
OTU_4102	29045	48.3973145119642	Bertramviridae	Medium-quality	Fusicatenibacter	virulent	cluster_340298	subcluster_411012	IGVD
OTU_4357	27043	60.84384128979773	Bertramviridae	Medium-quality	-	virulent	cluster_125390	subcluster_151321	IGVD
OTU_5027	23111	47.99013456795465	Peterviridae	Medium-quality	-	virulent	cluster_100760	subcluster_121858	IGVD
OTU_6594	17010	40.57025279247502	Amandaviridae	Low-quality	Bacteroides	virulent	cluster_522718	subcluster_629420	IGVD
OTU_7929	13540	41.89069423929099	Nikolineviridae	Low-quality	-	virulent	cluster_112223	subcluster_135746	IGVD
OTU_8085	13137	43.4878587196468	Jeppeviridae	Low-quality	Erysipelatoclostridium	virulent	cluster_387230	subcluster_467794	IGVD
OTU_8204	12837	37.77362312066682	Haraldviridae	Low-quality	Blautia	temperate	cluster_425449	subcluster_513403	IGVD
OTU_8452	12328	48.937378325762495	Karlaviridae	Low-quality	Sutterella	virulent	cluster_339048	subcluster_409551	IGVD
OTU_9353	10585	36.78790741615494	Adrianviridae	Low-quality	-	temperate	cluster_260769	subcluster_314887	IGVD
OTU_11996	5698	47.59564759564759	Gokushoviridae	High-quality	Faecalibacterium	virulent	cluster_139415	subcluster_168132	IGVD
OTU_10923	6503	40.888820544364144	Alpaviridae	Complete	Bacteroides	virulent	cluster_446253	subcluster_538095	IGVD
OTU_11381	6161	36.95828599253368	Alpaviridae	Complete	Bacteroides	virulent	cluster_55295	subcluster_67461	IGVD
OTU_11672	5963	37.26312258930069	Alpaviridae	High-quality	Bacteroides	virulent	cluster_392004	subcluster_473749	IGVD
OTU_11742	5907	34.34907736583715	Almaviridae	Complete	Bacteroides	virulent	cluster_363445	subcluster_438830	IGVD
OTU_105	101917	32.7001383478713	δ-crassviridae	Complete	-	virulent	cluster_215132	subcluster_259235	IGVD
OTU_729	59679	48.90497494931216	Tokeviridae	High-quality	Faecalibacterium	virulent	cluster_351143	subcluster_424184	IGVD
OTU_1638	42779	31.253652493045653	β-crassviridae	Low-quality	Clostridium	virulent	cluster_295669	subcluster_357105	IGVD
OTU_1644	42762	41.424629343809926	Madsviridae	High-quality	-	virulent	cluster_432925	subcluster_522457	IGVD
OTU_4079	29179	54.23078241200864	Floraviridae	Low-quality	Neisseria	virulent	cluster_383115	subcluster_462636	IGVD
OTU_5929	19205	39.35954178599323	Estherviridae	Low-quality	Clostridium	virulent	cluster_540451	subcluster_650866	IGVD
OTU_6081	18664	45.34397771110159	Sidselviridae	Medium-quality	Flavonifractor	temperate	cluster_161179	subcluster_194164	IGVD
OTU_6500	17297	46.16407469503382	Liamviridae	Low-quality	Corynebacterium	virulent	cluster_330652	subcluster_399603	IGVD
OTU_6719	16639	30.536690906905463	β-crassviridae	Low-quality	Clostridioides	virulent	cluster_228729	subcluster_276191	IGVD
OTU_7569	14484	33.098591549295776	Oliverviridae	Low-quality	-	virulent	cluster_336184	subcluster_406143	IGVD
OTU_8780	11681	44.431127471963016	Evaviridae	Low-quality	Odoribacter	virulent	cluster_433865	subcluster_523545	IGVD
OTU_10685	6739	37.1865261908295	Alpaviridae	Complete	Prevotella	virulent	cluster_209305	subcluster_252299	IGVD
OTU_10764	6647	39.11539040168497	Inesviridae	Complete	Bacteroides	virulent	cluster_550906	subcluster_663307	IGVD
OTU_10786	6632	39.80699638118215	Alpaviridae	Complete	Odoribacter	virulent	cluster_156373	subcluster_188587	IGVD
OTU_10945	6484	38.4484885872918	Inesviridae	Complete	Bacteroides	virulent	cluster_381138	subcluster_460263	IGVD
OTU_11392	6149	36.054643031387215	Almaviridae	Complete	Barnesiella	virulent	cluster_147846	subcluster_178391	IGVD
OTU_11487	6082	40.90759618546531	Alpaviridae	Complete	Bacteroides	virulent	cluster_378450	subcluster_457162	IGVD
OTU_11620	6000	44.53333333333334	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_277490	subcluster_334839	IGVD
OTU_12419	5304	45.73906485671191	Gokushoviridae	Complete	-	virulent	cluster_521929	subcluster_628403	IGVD
OTU_12580	5120	49.1796875	Gokushoviridae	Complete	Flavonifractor	virulent	cluster_340299	subcluster_411013	IGVD
OTU_2028	40879	28.28836321827833	Josefineviridae	Low-quality	Clostridioides	temperate	cluster_233693	subcluster_282435	IGVD
OTU_2797	37486	36.53897455049886	Agneteviridae	High-quality	Erysipelatoclostridium	temperate	cluster_100761	subcluster_121859	IGVD
OTU_3134	35365	35.75286300014138	Karlviridae	Medium-quality	Enterococcus	temperate	cluster_522719	subcluster_629421	IGVD
OTU_4325	27295	35.15662209195823	Sigridviridae	Medium-quality	Veillonella	temperate	cluster_112224	subcluster_135747	IGVD
OTU_5577	20704	40.05506182380216	Nicolasviridae	Medium-quality	Enterococcus	temperate	cluster_387231	subcluster_467795	IGVD
OTU_6069	18696	30.236414206247325	Alberteviridae	Low-quality	Clostridium	virulent	cluster_425450	subcluster_513404	IGVD
OTU_6747	16567	51.31888694392467	Ingridviridae	Low-quality	-	temperate	cluster_339049	subcluster_409552	IGVD
OTU_10361	7666	36.10748760761805	Sifviridae	Low-quality	-	virulent	cluster_260770	subcluster_314888	IGVD
OTU_12026	5676	34.07329105003524	Skunaviridae	Low-quality	-	virulent	cluster_410177	subcluster_495398	IGVD
OTU_12261	5456	38.45307917888563	Anelloviridae	High-quality	-	virulent	cluster_446254	subcluster_538096	IGVD
OTU_13233	4358	40.33960532354291	Filippaviridae	Low-quality	-	virulent	cluster_248387	subcluster_300044	IGVD
OTU_13985	3419	50.36560397777128	Anelloviridae	High-quality	-	virulent	cluster_89850	subcluster_108870	IGVD
OTU_15336	2373	52.50737463126843	Anelloviridae	Medium-quality	-	virulent	cluster_363446	subcluster_438831	IGVD
OTU_146	99142	29.16826370256803	β-crassviridae	Complete	-	virulent	cluster_215133	subcluster_259236	IGVD
OTU_283	85683	34.421063688246214	Flandersviridae	High-quality	Bacteroides	virulent	cluster_429909	subcluster_518810	IGVD
OTU_1789	41905	40.21238515690252	Evaviridae	Complete	Bacteroides	virulent	cluster_295670	subcluster_357106	IGVD
OTU_2542	38693	56.573540433670175	Monaviridae	High-quality	Flavonifractor	temperate	cluster_432926	subcluster_522459	IGVD
OTU_3027	35994	44.86581096849475	Sebastianviridae	High-quality	Dialister	temperate	cluster_383116	subcluster_462637	IGVD
OTU_4827	24010	41.47855060391504	Jeppeviridae	Medium-quality	Ruminococcus	temperate	cluster_540452	subcluster_650867	IGVD
OTU_7447	14810	52.099932478055365	Sisseviridae	Low-quality	-	virulent	cluster_161180	subcluster_194165	IGVD
OTU_10891	6526	37.327612626417405	Inesviridae	Complete	Bacteroides	virulent	cluster_330653	subcluster_399604	IGVD
OTU_11305	6215	39.37248592115849	Alpaviridae	Complete	Bacteroides	virulent	cluster_228730	subcluster_276192	IGVD
OTU_127	99986	33.302662372732186	δ-crassviridae	Complete	Bacteroides	virulent	cluster_336185	subcluster_406144	IGVD
OTU_1514	43727	40.69796693118668	Madsviridae	High-quality	-	temperate	cluster_433866	subcluster_523546	IGVD
OTU_2758	37667	38.44744736772241	Amandaviridae	Complete	Anaerostipes	virulent	cluster_408591	subcluster_493442	IGVD
OTU_3204	35023	50.85229706193073	Adenoviridae	High-quality	-	virulent	cluster_550907	subcluster_663308	IGVD
OTU_3508	33561	49.34894669407944	Rigmorviridae	Medium-quality	Bacteroides	virulent	cluster_381139	subcluster_460264	IGVD
OTU_4505	25956	31.514871320696564	Henrikviridae	Medium-quality	-	temperate	cluster_147847	subcluster_178395	IGVD
OTU_5521	20929	48.54508098810263	Jeppeviridae	Medium-quality	Hungatella	virulent	cluster_534650	subcluster_643841	IGVD
OTU_6460	17420	41.1308840413318	Alberteviridae	Low-quality	-	temperate	cluster_500807	subcluster_602680	IGVD
OTU_7727	14031	32.69902359062077	Lisaviridae	Low-quality	-	virulent	cluster_521930	subcluster_628404	IGVD
OTU_7951	13474	29.38993617337093	Maisaviridae	Low-quality	-	temperate	cluster_482229	subcluster_580415	IGVD
OTU_9491	10353	42.38385009176084	Alberteviridae	Low-quality	Veillonella	virulent	cluster_233694	subcluster_282436	IGVD
OTU_10876	6536	36.97980416156671	Alpaviridae	Complete	Bacteroides	virulent	cluster_192658	subcluster_232410	IGVD
OTU_10906	6514	37.35032238256064	Alpaviridae	Complete	Bacteroides	virulent	cluster_500803	subcluster_602668	IGVD
OTU_11149	6335	40.36306235201263	Alpaviridae	Complete	Bacteroides	virulent	cluster_276027	subcluster_333074	IGVD
OTU_11679	5958	34.77677072843236	Almaviridae	Complete	Bacteroides	virulent	cluster_481166	subcluster_579236	IGVD
OTU_11820	5839	37.38653879088885	Almaviridae	Complete	Bacteroides	virulent	cluster_387232	subcluster_467796	IGVD
OTU_13391	4158	40.572390572390574	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_425451	subcluster_513406	IGVD
OTU_14297	3031	38.601121741999336	Anelloviridae	Complete	-	virulent	cluster_263001	subcluster_317592	IGVD
OTU_14717	2882	38.02914642609299	Anelloviridae	High-quality	-	virulent	cluster_291640	subcluster_352332	IGVD
OTU_679	60577	30.211136239826995	Oliverviridae	Complete	-	virulent	cluster_410178	subcluster_495399	IGVD
OTU_824	56991	40.32040146689828	Alvildaviridae	High-quality	-	virulent	cluster_472262	subcluster_568546	IGVD
OTU_1034	51290	42.7822187560928	Laustviridae	Low-quality	Parabacteroides	virulent	cluster_446255	subcluster_538097	IGVD
OTU_3287	34594	40.449210845811415	ε-crassviridae	Low-quality	Parabacteroides	virulent	cluster_248388	subcluster_300045	IGVD
OTU_3520	33492	42.07273378717306	Adrianviridae	High-quality	Blautia	virulent	cluster_392005	subcluster_473750	IGVD
OTU_4089	29133	42.07942882641677	ε-crassviridae	Low-quality	Parabacteroides	virulent	cluster_363447	subcluster_438832	IGVD
OTU_4446	26441	61.42732876971371	Charlieviridae	Medium-quality	Bifidobacterium	temperate	cluster_215134	subcluster_259237	IGVD
OTU_5599	20626	58.98865509551052	Hugoviridae	Low-quality	Faecalibacterium	virulent	cluster_429910	subcluster_518811	IGVD
OTU_7754	13974	55.23114355231144	Theoviridae	Low-quality	-	virulent	cluster_295671	subcluster_357107	IGVD
OTU_10843	6564	37.56855575868373	Alpaviridae	Complete	Bacteroides	virulent	cluster_524474	subcluster_631485	IGVD
OTU_10907	6514	37.64200184218606	Alpaviridae	Complete	Bacteroides	virulent	cluster_432927	subcluster_522460	IGVD
OTU_11026	6421	36.73882572807974	Inesviridae	Complete	Bacteroides	virulent	cluster_383117	subcluster_462638	IGVD
OTU_11454	6100	37.75409836065574	Almaviridae	Complete	Bacteroides	virulent	cluster_294599	subcluster_355900	IGVD
OTU_11602	6011	47.57943769755448	Almaviridae	Complete	Alistipes	virulent	cluster_446284	subcluster_538132	IGVD
OTU_11773	5888	43.66508152173913	Noraviridae	Complete	-	virulent	cluster_161181	subcluster_194166	IGVD
OTU_12273	5447	45.69487791444832	Noraviridae	Complete	-	virulent	cluster_330654	subcluster_399605	IGVD
OTU_12607	5091	41.38676095069731	Gokushoviridae	Complete	Phascolarctobacterium	virulent	cluster_446200	subcluster_538031	IGVD
OTU_12646	5054	49.20854768500198	Gokushoviridae	High-quality	Flavonifractor	virulent	cluster_54043	subcluster_65968	IGVD
OTU_12863	4848	42.61551155115512	Gokushoviridae	Complete	Parasutterella	virulent	cluster_265678	subcluster_320826	IGVD
OTU_710	59895	31.39160197011437	γ-crassviridae	Medium-quality	Clostridium	virulent	cluster_408592	subcluster_493443	IGVD
OTU_826	56887	49.3100356847786	Tokeviridae	High-quality	Faecalibacterium	virulent	cluster_550908	subcluster_663309	IGVD
OTU_1000	52125	32.51223021582734	Umaviridae	Complete	Eubacterium	virulent	cluster_381140	subcluster_460265	IGVD
OTU_1932	41298	42.6412901351155	Evaviridae	Complete	Prevotella	virulent	cluster_147848	subcluster_178396	IGVD
OTU_2970	36330	39.2430498210845	Elenaviridae	Medium-quality	-	virulent	cluster_534651	subcluster_643842	IGVD
OTU_3382	34114	39.90443806062027	Kayaviridae	Complete	Veillonella	virulent	cluster_500808	subcluster_602681	IGVD
OTU_4267	27735	32.25887867315666	α-crassviridae	Low-quality	Clostridium	virulent	cluster_521931	subcluster_628405	IGVD
OTU_6320	17831	33.49784083898828	β-crassviridae	Low-quality	Bacteroides	virulent	cluster_340300	subcluster_411014	IGVD
OTU_6512	17266	40.69269083748407	Evaviridae	Low-quality	Bacteroides	virulent	cluster_233695	subcluster_282438	IGVD
OTU_8171	12916	49.03995044905544	Valdemarviridae	Low-quality	Flavonifractor	virulent	cluster_100762	subcluster_121861	IGVD
OTU_10626	6895	40.37708484408992	Alpaviridae	High-quality	Odoribacter	virulent	cluster_522720	subcluster_629422	IGVD
OTU_10707	6710	36.57228017883756	Alpaviridae	Complete	Bacteroides	virulent	cluster_80386	subcluster_97368	IGVD
OTU_10833	6575	36.836501901140686	Alpaviridae	Complete	Bacteroides	virulent	cluster_302350	subcluster_364940	IGVD
OTU_11656	5972	37.625586068318825	Almaviridae	High-quality	Bacteroides	virulent	cluster_98056	subcluster_118593	IGVD
OTU_12602	5094	41.283863368669024	Gokushoviridae	Complete	Phascolarctobacterium	virulent	cluster_446200	subcluster_538031	IGVD
OTU_12771	4934	44.87231455208756	Gokushoviridae	Complete	Sutterella	virulent	cluster_425452	subcluster_513407	IGVD
OTU_1449	44300	45.35214446952595	Madsviridae	High-quality	-	temperate	cluster_339050	subcluster_409553	IGVD
OTU_1463	44061	48.70520414879372	Jensviridae	High-quality	-	virulent	cluster_260771	subcluster_314889	IGVD
OTU_1690	42489	39.671444373837936	Mateoviridae	High-quality	-	temperate	cluster_410179	subcluster_495400	IGVD
OTU_3646	32593	55.27874083392139	Andersviridae	Complete	Akkermansia	virulent	cluster_446256	subcluster_538098	IGVD
OTU_4209	28168	31.131070718545867	Rakelviridae	Low-quality	Clostridioides	temperate	cluster_248389	subcluster_300046	IGVD
OTU_4680	24860	60.20514883346741	Liamviridae	Medium-quality	Flavonifractor	temperate	cluster_392006	subcluster_473751	IGVD
OTU_5657	20380	41.86457311089303	Amandaviridae	Medium-quality	Blautia	virulent	cluster_238967	subcluster_288933	IGVD
OTU_5984	18971	31.18443940751673	Rakelviridae	Low-quality	Clostridioides	temperate	cluster_215135	subcluster_259238	IGVD
OTU_7243	15336	50.18909754825248	Oskarviridae	Low-quality	Escherichia	virulent	cluster_429911	subcluster_518812	IGVD
OTU_7323	15124	33.364189367892095	Salasmaviridae	Medium-quality	-	virulent	cluster_3575	subcluster_4509	IGVD
OTU_8048	13208	40.82374318594791	Silkeviridae	Low-quality	-	virulent	cluster_295672	subcluster_357108	IGVD
OTU_8427	12372	43.20239249919173	Amandaviridae	Low-quality	-	virulent	cluster_432928	subcluster_522466	IGVD
OTU_8486	12259	41.58577371726895	Salasmaviridae	Medium-quality	-	virulent	cluster_383118	subcluster_462640	IGVD
OTU_8875	11448	45.72851153039832	Stellaviridae	Low-quality	-	virulent	cluster_540453	subcluster_650868	IGVD
OTU_10494	7226	44.61666205369499	Stellaviridae	Low-quality	Lachnoclostridium	virulent	cluster_161182	subcluster_194167	IGVD
OTU_14316	3020	38.74172185430464	Anelloviridae	Complete	-	virulent	cluster_330655	subcluster_399606	IGVD
OTU_14353	3000	37.86666666666667	Anelloviridae	Complete	-	virulent	cluster_516309	subcluster_621883	IGVD
OTU_50	138617	28.232467879120165	Josefineviridae	High-quality	Clostridioides	temperate	cluster_228731	subcluster_276193	IGVD
OTU_184	96275	38.08257595429759	Lyngeviridae	Medium-quality	-	virulent	cluster_336186	subcluster_406145	IGVD
OTU_867	55909	30.025577277361425	Oliverviridae	High-quality	-	temperate	cluster_433867	subcluster_523547	IGVD
OTU_1054	50727	59.39834801979222	Mathildeviridae	Complete	-	temperate	cluster_472293	subcluster_568589	IGVD
OTU_1267	46159	40.405987998006886	Jeppeviridae	High-quality	Ruminococcus	temperate	cluster_374073	subcluster_451780	IGVD
OTU_1326	45455	38.51061489385106	Inaviridae	Low-quality	Anaerostipes	virulent	cluster_550909	subcluster_663310	IGVD
OTU_1816	41805	48.79320655423992	Jensviridae	Complete	Parasutterella	temperate	cluster_381141	subcluster_460266	IGVD
OTU_2647	38251	50.63919897519019	Theoviridae	High-quality	-	temperate	cluster_147849	subcluster_178397	IGVD
OTU_2684	38081	42.577663401696384	Jeppeviridae	High-quality	-	temperate	cluster_472021	subcluster_568246	IGVD
OTU_3425	33941	45.97094958899267	Frederikkeviridae	Medium-quality	Bacteroides	virulent	cluster_500809	subcluster_602682	IGVD
OTU_3664	32420	43.09068476249229	Mikkelviridae	Medium-quality	-	virulent	cluster_521932	subcluster_628406	IGVD
OTU_4064	29307	45.81158085099123	Liamviridae	Medium-quality	Blautia	virulent	cluster_526744	subcluster_634191	IGVD
OTU_4476	26170	61.42911730989683	Hugoviridae	Medium-quality	Faecalibacterium	temperate	cluster_414150	subcluster_500188	IGVD
OTU_5086	22817	60.411096989087085	Ellinorviridae	Medium-quality	Bifidobacterium	temperate	cluster_100763	subcluster_121862	IGVD
OTU_6474	17385	53.60943341961461	Najaviridae	Medium-quality	-	temperate	cluster_522721	subcluster_629423	IGVD
OTU_6986	15941	56.55855968885264	Salasmaviridae	Medium-quality	Eggerthella	virulent	cluster_281995	subcluster_340667	IGVD
OTU_7622	14340	46.171548117154806	Haraldviridae	Low-quality	Lachnoclostridium	virulent	cluster_387233	subcluster_467797	IGVD
OTU_7686	14161	34.912788644869714	Salasmaviridae	Medium-quality	Faecalicatena	virulent	cluster_492224	subcluster_592458	IGVD
OTU_8690	11855	47.97132011809363	Elenaviridae	Low-quality	-	virulent	cluster_339051	subcluster_409554	IGVD
OTU_11879	5806	43.36892869445401	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_260772	subcluster_314890	IGVD
OTU_12425	5302	45.6242927197284	Gokushoviridae	Complete	-	virulent	cluster_126951	subcluster_153105	IGVD
OTU_14574	2928	42.58879781420765	Anelloviridae	High-quality	-	virulent	cluster_446257	subcluster_538099	IGVD
OTU_15396	2283	44.5904511607534	Najaviridae	Low-quality	-	virulent	cluster_248390	subcluster_300047	IGVD
